Year,Justice Name,Appointing President,Appointing President Party,Year Appointed,Ideology,Age,Years on Court,Status,Departure Reason,President,President Party,Presidential Term,Election Year Type,House Control,Senate Control,Court Conservatives,Court Moderates,Court Liberals
1994,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,56,0,Stayed,,Bill Clinton,Democratic,1,Mid-Term Election,Democratic,Democratic,3,2,5
1995,William Rehnquist,Richard Nixon,Republican,1972,Conservative,71,23,Stayed,,Bill Clinton,Democratic,1,Non-Election Year,Republican,Republican,3,2,4
1995,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,75,20,Stayed,,Bill Clinton,Democratic,1,Non-Election Year,Republican,Republican,3,2,4
1995,Sandra Day O'Connor,Ronald Reagan,Republican,1981,Moderate,65,14,Stayed,,Bill Clinton,Democratic,1,Non-Election Year,Republican,Republican,3,2,4
1995,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,59,9,Stayed,,Bill Clinton,Democratic,1,Non-Election Year,Republican,Republican,3,2,4
1995,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,59,7,Stayed,,Bill Clinton,Democratic,1,Non-Election Year,Republican,Republican,3,2,4
1995,David Souter,George H.W. Bush,Republican,1990,Liberal,56,5,Stayed,,Bill Clinton,Democratic,1,Non-Election Year,Republican,Republican,3,2,4
1995,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,47,4,Stayed,,Bill Clinton,Democratic,1,Non-Election Year,Republican,Republican,3,2,4
1995,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,62,2,Stayed,,Bill Clinton,Democratic,1,Non-Election Year,Republican,Republican,3,2,4
1995,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,57,1,Stayed,,Bill Clinton,Democratic,1,Non-Election Year,Republican,Republican,3,2,4
1996,William Rehnquist,Richard Nixon,Republican,1972,Conservative,72,24,Stayed,,Bill Clinton,Democratic,1,Presidential Election,Republican,Republican,3,2,4
1996,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,76,21,Stayed,,Bill Clinton,Democratic,1,Presidential Election,Republican,Republican,3,2,4
1996,Sandra Day O'Connor,Ronald Reagan,Republican,1981,Moderate,66,15,Stayed,,Bill Clinton,Democratic,1,Presidential Election,Republican,Republican,3,2,4
1996,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,60,10,Stayed,,Bill Clinton,Democratic,1,Presidential Election,Republican,Republican,3,2,4
1996,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,60,8,Stayed,,Bill Clinton,Democratic,1,Presidential Election,Republican,Republican,3,2,4
1996,David Souter,George H.W. Bush,Republican,1990,Liberal,57,6,Stayed,,Bill Clinton,Democratic,1,Presidential Election,Republican,Republican,3,2,4
1996,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,48,5,Stayed,,Bill Clinton,Democratic,1,Presidential Election,Republican,Republican,3,2,4
1996,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,63,3,Stayed,,Bill Clinton,Democratic,1,Presidential Election,Republican,Republican,3,2,4
1996,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,58,2,Stayed,,Bill Clinton,Democratic,1,Presidential Election,Republican,Republican,3,2,4
1997,William Rehnquist,Richard Nixon,Republican,1972,Conservative,73,25,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1997,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,77,22,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1997,Sandra Day O'Connor,Ronald Reagan,Republican,1981,Moderate,67,16,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1997,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,61,11,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1997,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,61,9,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1997,David Souter,George H.W. Bush,Republican,1990,Liberal,58,7,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1997,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,49,6,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1997,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,64,4,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1997,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,59,3,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1998,William Rehnquist,Richard Nixon,Republican,1972,Conservative,74,26,Stayed,,Bill Clinton,Democratic,2,Mid-Term Election,Republican,Republican,3,2,4
1998,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,78,23,Stayed,,Bill Clinton,Democratic,2,Mid-Term Election,Republican,Republican,3,2,4
1998,Sandra Day O'Connor,Ronald Reagan,Republican,1981,Moderate,68,17,Stayed,,Bill Clinton,Democratic,2,Mid-Term Election,Republican,Republican,3,2,4
1998,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,62,12,Stayed,,Bill Clinton,Democratic,2,Mid-Term Election,Republican,Republican,3,2,4
1998,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,62,10,Stayed,,Bill Clinton,Democratic,2,Mid-Term Election,Republican,Republican,3,2,4
1998,David Souter,George H.W. Bush,Republican,1990,Liberal,59,8,Stayed,,Bill Clinton,Democratic,2,Mid-Term Election,Republican,Republican,3,2,4
1998,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,50,7,Stayed,,Bill Clinton,Democratic,2,Mid-Term Election,Republican,Republican,3,2,4
1998,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,65,5,Stayed,,Bill Clinton,Democratic,2,Mid-Term Election,Republican,Republican,3,2,4
1998,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,60,4,Stayed,,Bill Clinton,Democratic,2,Mid-Term Election,Republican,Republican,3,2,4
1999,William Rehnquist,Richard Nixon,Republican,1972,Conservative,75,27,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1999,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,79,24,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1999,Sandra Day O'Connor,Ronald Reagan,Republican,1981,Moderate,69,18,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1999,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,63,13,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1999,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,63,11,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1999,David Souter,George H.W. Bush,Republican,1990,Liberal,60,9,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1999,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,51,8,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1999,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,66,6,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
1999,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,61,5,Stayed,,Bill Clinton,Democratic,2,Non-Election Year,Republican,Republican,3,2,4
2000,William Rehnquist,Richard Nixon,Republican,1972,Conservative,76,28,Stayed,,Bill Clinton,Democratic,2,Presidential Election,Republican,Republican,3,2,4
2000,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,80,25,Stayed,,Bill Clinton,Democratic,2,Presidential Election,Republican,Republican,3,2,4
2000,Sandra Day O'Connor,Ronald Reagan,Republican,1981,Moderate,70,19,Stayed,,Bill Clinton,Democratic,2,Presidential Election,Republican,Republican,3,2,4
2000,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,64,14,Stayed,,Bill Clinton,Democratic,2,Presidential Election,Republican,Republican,3,2,4
2000,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,64,12,Stayed,,Bill Clinton,Democratic,2,Presidential Election,Republican,Republican,3,2,4
2000,David Souter,George H.W. Bush,Republican,1990,Liberal,61,10,Stayed,,Bill Clinton,Democratic,2,Presidential Election,Republican,Republican,3,2,4
2000,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,52,9,Stayed,,Bill Clinton,Democratic,2,Presidential Election,Republican,Republican,3,2,4
2000,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,67,7,Stayed,,Bill Clinton,Democratic,2,Presidential Election,Republican,Republican,3,2,4
2000,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,62,6,Stayed,,Bill Clinton,Democratic,2,Presidential Election,Republican,Republican,3,2,4
2001,William Rehnquist,Richard Nixon,Republican,1972,Conservative,77,29,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Democratic,3,2,4
2001,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,81,26,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Democratic,3,2,4
2001,Sandra Day O'Connor,Ronald Reagan,Republican,1981,Moderate,71,20,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Democratic,3,2,4
2001,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,65,15,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Democratic,3,2,4
2001,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,65,13,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Democratic,3,2,4
2001,David Souter,George H.W. Bush,Republican,1990,Liberal,62,11,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Democratic,3,2,4
2001,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,53,10,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Democratic,3,2,4
2001,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,68,8,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Democratic,3,2,4
2001,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,63,7,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Democratic,3,2,4
2002,William Rehnquist,Richard Nixon,Republican,1972,Conservative,78,30,Stayed,,George W. Bush,Republican,1,Mid-Term Election,Republican,Republican,3,2,4
2002,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,82,27,Stayed,,George W. Bush,Republican,1,Mid-Term Election,Republican,Republican,3,2,4
2002,Sandra Day O'Connor,Ronald Reagan,Republican,1981,Moderate,72,21,Stayed,,George W. Bush,Republican,1,Mid-Term Election,Republican,Republican,3,2,4
2002,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,66,16,Stayed,,George W. Bush,Republican,1,Mid-Term Election,Republican,Republican,3,2,4
2002,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,66,14,Stayed,,George W. Bush,Republican,1,Mid-Term Election,Republican,Republican,3,2,4
2002,David Souter,George H.W. Bush,Republican,1990,Liberal,63,12,Stayed,,George W. Bush,Republican,1,Mid-Term Election,Republican,Republican,3,2,4
2002,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,54,11,Stayed,,George W. Bush,Republican,1,Mid-Term Election,Republican,Republican,3,2,4
2002,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,69,9,Stayed,,George W. Bush,Republican,1,Mid-Term Election,Republican,Republican,3,2,4
2002,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,64,8,Stayed,,George W. Bush,Republican,1,Mid-Term Election,Republican,Republican,3,2,4
2003,William Rehnquist,Richard Nixon,Republican,1972,Conservative,79,31,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Republican,3,2,4
2003,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,83,28,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Republican,3,2,4
2003,Sandra Day O'Connor,Ronald Reagan,Republican,1981,Moderate,73,22,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Republican,3,2,4
2003,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,67,17,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Republican,3,2,4
2003,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,67,15,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Republican,3,2,4
2003,David Souter,George H.W. Bush,Republican,1990,Liberal,64,13,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Republican,3,2,4
2003,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,55,12,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Republican,3,2,4
2003,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,70,10,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Republican,3,2,4
2003,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,65,9,Stayed,,George W. Bush,Republican,1,Non-Election Year,Republican,Republican,3,2,4
2004,William Rehnquist,Richard Nixon,Republican,1972,Conservative,80,32,Stayed,,George W. Bush,Republican,1,Presidential Election,Republican,Republican,3,2,4
2004,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,84,29,Stayed,,George W. Bush,Republican,1,Presidential Election,Republican,Republican,3,2,4
2004,Sandra Day O'Connor,Ronald Reagan,Republican,1981,Moderate,74,23,Stayed,,George W. Bush,Republican,1,Presidential Election,Republican,Republican,3,2,4
2004,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,68,18,Stayed,,George W. Bush,Republican,1,Presidential Election,Republican,Republican,3,2,4
2004,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,68,16,Stayed,,George W. Bush,Republican,1,Presidential Election,Republican,Republican,3,2,4
2004,David Souter,George H.W. Bush,Republican,1990,Liberal,65,14,Stayed,,George W. Bush,Republican,1,Presidential Election,Republican,Republican,3,2,4
2004,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,56,13,Stayed,,George W. Bush,Republican,1,Presidential Election,Republican,Republican,3,2,4
2004,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,71,11,Stayed,,George W. Bush,Republican,1,Presidential Election,Republican,Republican,3,2,4
2004,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,66,10,Stayed,,George W. Bush,Republican,1,Presidential Election,Republican,Republican,3,2,4
2005,William Rehnquist,Richard Nixon,Republican,1972,Conservative,81,33,Left - Involuntary,Died in office,George W. Bush,Republican,2,Non-Election Year,Republican,Republican,4,2,4
2005,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,85,30,Stayed,,George W. Bush,Republican,2,Non-Election Year,Republican,Republican,4,2,4
2005,Sandra Day O'Connor,Ronald Reagan,Republican,1981,Moderate,75,24,Stayed,,George W. Bush,Republican,2,Non-Election Year,Republican,Republican,4,2,4
2005,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,69,19,Stayed,,George W. Bush,Republican,2,Non-Election Year,Republican,Republican,4,2,4
2005,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,69,17,Stayed,,George W. Bush,Republican,2,Non-Election Year,Republican,Republican,4,2,4
2005,David Souter,George H.W. Bush,Republican,1990,Liberal,66,15,Stayed,,George W. Bush,Republican,2,Non-Election Year,Republican,Republican,4,2,4
2005,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,57,14,Stayed,,George W. Bush,Republican,2,Non-Election Year,Republican,Republican,4,2,4
2005,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,72,12,Stayed,,George W. Bush,Republican,2,Non-Election Year,Republican,Republican,4,2,4
2005,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,67,11,Stayed,,George W. Bush,Republican,2,Non-Election Year,Republican,Republican,4,2,4
2005,John Roberts,George W. Bush,Republican,2005,Conservative,50,0,Stayed,,George W. Bush,Republican,2,Non-Election Year,Republican,Republican,4,2,4
2006,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,86,31,Stayed,,George W. Bush,Republican,2,Mid-Term Election,Republican,Republican,4,2,4
2006,Sandra Day O'Connor,Ronald Reagan,Republican,1981,Moderate,76,25,Left - Voluntary,Retired,George W. Bush,Republican,2,Mid-Term Election,Republican,Republican,4,2,4
2006,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,70,20,Stayed,,George W. Bush,Republican,2,Mid-Term Election,Republican,Republican,4,2,4
2006,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,70,18,Stayed,,George W. Bush,Republican,2,Mid-Term Election,Republican,Republican,4,2,4
2006,David Souter,George H.W. Bush,Republican,1990,Liberal,67,16,Stayed,,George W. Bush,Republican,2,Mid-Term Election,Republican,Republican,4,2,4
2006,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,58,15,Stayed,,George W. Bush,Republican,2,Mid-Term Election,Republican,Republican,4,2,4
2006,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,73,13,Stayed,,George W. Bush,Republican,2,Mid-Term Election,Republican,Republican,4,2,4
2006,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,68,12,Stayed,,George W. Bush,Republican,2,Mid-Term Election,Republican,Republican,4,2,4
2006,John Roberts,George W. Bush,Republican,2005,Conservative,51,1,Stayed,,George W. Bush,Republican,2,Mid-Term Election,Republican,Republican,4,2,4
2006,Samuel Alito,George W. Bush,Republican,2006,Conservative,56,0,Stayed,,George W. Bush,Republican,2,Mid-Term Election,Republican,Republican,4,2,4
2007,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,87,32,Stayed,,George W. Bush,Republican,2,Non-Election Year,Democratic,Democratic,4,1,4
2007,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,71,21,Stayed,,George W. Bush,Republican,2,Non-Election Year,Democratic,Democratic,4,1,4
2007,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,71,19,Stayed,,George W. Bush,Republican,2,Non-Election Year,Democratic,Democratic,4,1,4
2007,David Souter,George H.W. Bush,Republican,1990,Liberal,68,17,Stayed,,George W. Bush,Republican,2,Non-Election Year,Democratic,Democratic,4,1,4
2007,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,59,16,Stayed,,George W. Bush,Republican,2,Non-Election Year,Democratic,Democratic,4,1,4
2007,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,74,14,Stayed,,George W. Bush,Republican,2,Non-Election Year,Democratic,Democratic,4,1,4
2007,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,69,13,Stayed,,George W. Bush,Republican,2,Non-Election Year,Democratic,Democratic,4,1,4
2007,John Roberts,George W. Bush,Republican,2005,Conservative,52,2,Stayed,,George W. Bush,Republican,2,Non-Election Year,Democratic,Democratic,4,1,4
2007,Samuel Alito,George W. Bush,Republican,2006,Conservative,57,1,Stayed,,George W. Bush,Republican,2,Non-Election Year,Democratic,Democratic,4,1,4
2008,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,88,33,Stayed,,George W. Bush,Republican,2,Presidential Election,Democratic,Democratic,4,1,4
2008,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,72,22,Stayed,,George W. Bush,Republican,2,Presidential Election,Democratic,Democratic,4,1,4
2008,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,72,20,Stayed,,George W. Bush,Republican,2,Presidential Election,Democratic,Democratic,4,1,4
2008,David Souter,George H.W. Bush,Republican,1990,Liberal,69,18,Stayed,,George W. Bush,Republican,2,Presidential Election,Democratic,Democratic,4,1,4
2008,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,60,17,Stayed,,George W. Bush,Republican,2,Presidential Election,Democratic,Democratic,4,1,4
2008,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,75,15,Stayed,,George W. Bush,Republican,2,Presidential Election,Democratic,Democratic,4,1,4
2008,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,70,14,Stayed,,George W. Bush,Republican,2,Presidential Election,Democratic,Democratic,4,1,4
2008,John Roberts,George W. Bush,Republican,2005,Conservative,53,3,Stayed,,George W. Bush,Republican,2,Presidential Election,Democratic,Democratic,4,1,4
2008,Samuel Alito,George W. Bush,Republican,2006,Conservative,58,2,Stayed,,George W. Bush,Republican,2,Presidential Election,Democratic,Democratic,4,1,4
2009,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,89,34,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Democratic,Democratic,4,1,5
2009,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,73,23,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Democratic,Democratic,4,1,5
2009,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,73,21,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Democratic,Democratic,4,1,5
2009,David Souter,George H.W. Bush,Republican,1990,Liberal,70,19,Left - Voluntary,Retired,Barack Obama,Democratic,1,Non-Election Year,Democratic,Democratic,4,1,5
2009,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,61,18,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Democratic,Democratic,4,1,5
2009,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,76,16,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Democratic,Democratic,4,1,5
2009,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,71,15,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Democratic,Democratic,4,1,5
2009,John Roberts,George W. Bush,Republican,2005,Conservative,54,4,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Democratic,Democratic,4,1,5
2009,Samuel Alito,George W. Bush,Republican,2006,Conservative,59,3,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Democratic,Democratic,4,1,5
2009,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,55,0,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Democratic,Democratic,4,1,5
2010,John Paul Stevens,Gerald Ford,Republican,1975,Liberal,90,35,Left - Voluntary,Retired,Barack Obama,Democratic,1,Mid-Term Election,Democratic,Democratic,4,1,5
2010,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,74,24,Stayed,,Barack Obama,Democratic,1,Mid-Term Election,Democratic,Democratic,4,1,5
2010,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,74,22,Stayed,,Barack Obama,Democratic,1,Mid-Term Election,Democratic,Democratic,4,1,5
2010,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,62,19,Stayed,,Barack Obama,Democratic,1,Mid-Term Election,Democratic,Democratic,4,1,5
2010,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,77,17,Stayed,,Barack Obama,Democratic,1,Mid-Term Election,Democratic,Democratic,4,1,5
2010,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,72,16,Stayed,,Barack Obama,Democratic,1,Mid-Term Election,Democratic,Democratic,4,1,5
2010,John Roberts,George W. Bush,Republican,2005,Conservative,55,5,Stayed,,Barack Obama,Democratic,1,Mid-Term Election,Democratic,Democratic,4,1,5
2010,Samuel Alito,George W. Bush,Republican,2006,Conservative,60,4,Stayed,,Barack Obama,Democratic,1,Mid-Term Election,Democratic,Democratic,4,1,5
2010,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,56,1,Stayed,,Barack Obama,Democratic,1,Mid-Term Election,Democratic,Democratic,4,1,5
2010,Elena Kagan,Barack Obama,Democratic,2010,Liberal,50,0,Stayed,,Barack Obama,Democratic,1,Mid-Term Election,Democratic,Democratic,4,1,5
2011,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,75,25,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2011,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,75,23,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2011,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,63,20,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2011,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,78,18,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2011,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,73,17,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2011,John Roberts,George W. Bush,Republican,2005,Conservative,56,6,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2011,Samuel Alito,George W. Bush,Republican,2006,Conservative,61,5,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2011,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,57,2,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2011,Elena Kagan,Barack Obama,Democratic,2010,Liberal,51,1,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2012,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,76,26,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,76,24,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,64,21,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,79,19,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,74,18,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,John Roberts,George W. Bush,Republican,2005,Conservative,57,7,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Samuel Alito,George W. Bush,Republican,2006,Conservative,62,6,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,58,3,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Elena Kagan,Barack Obama,Democratic,2010,Liberal,52,2,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2013,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,77,27,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,77,25,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,65,22,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,80,20,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,75,19,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,John Roberts,George W. Bush,Republican,2005,Conservative,58,8,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,Samuel Alito,George W. Bush,Republican,2006,Conservative,63,7,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
